order_id,customer_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,first_order_flag,basket_size,unique_aisles,unique_departments,reordered_items,new_to_customer_items,reorder_share,new_to_customer_share,avg_add_to_cart_order,max_add_to_cart_order
17556,86920,8,6,10,8.0,0,9,5,3,8,1,0.8888888888888888,0.1111111111111111,5.0,9
17557,121879,8,1,20,2.0,0,6,1,1,2,4,0.3333333333333333,0.6666666666666666,3.5,6
17558,144479,14,2,8,30.0,0,23,16,8,5,18,0.21739130434782608,0.782608695652174,12.0,23
17559,66615,15,2,5,2.0,0,1,1,1,1,0,1.0,0.0,1.0,1
17560,85647,2,3,9,9.0,0,5,5,3,2,3,0.4,0.6,3.0,5
17561,39858,29,1,20,12.0,0,7,5,4,5,2,0.7142857142857143,0.2857142857142857,4.0,7
17562,109817,8,1,16,30.0,0,3,3,3,0,3,0.0,1.0,2.0,3
17563,175356,9,1,19,30.0,0,7,7,6,6,1,0.8571428571428571,0.14285714285714285,4.0,7
17564,186412,2,3,9,6.0,0,1,1,1,0,1,0.0,1.0,1.0,1
17565,171969,9,3,14,9.0,0,9,8,7,7,2,0.7777777777777778,0.2222222222222222,5.0,9
17566,184021,21,1,13,3.0,0,8,8,4,5,3,0.625,0.375,4.5,8
17567,151737,2,2,16,7.0,0,26,21,12,7,19,0.2692307692307692,0.7307692307692307,13.5,26
17568,26665,24,6,13,6.0,0,14,8,3,10,4,0.7142857142857143,0.2857142857142857,7.5,14
17569,199659,17,0,7,5.0,0,7,6,5,3,4,0.42857142857142855,0.5714285714285714,4.0,7
17570,92189,25,0,16,9.0,0,11,8,6,9,2,0.8181818181818182,0.18181818181818182,6.0,11
17571,128767,5,1,12,7.0,0,6,5,3,5,1,0.8333333333333334,0.16666666666666666,3.5,6
17572,131137,11,2,10,8.0,0,22,7,5,10,12,0.45454545454545453,0.5454545454545454,11.5,22
17573,11716,12,1,22,15.0,0,11,5,2,10,1,0.9090909090909091,0.09090909090909091,6.0,11
17574,203811,22,0,15,5.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17576,22621,29,0,8,16.0,0,25,17,7,16,9,0.64,0.36,13.0,25
17577,32567,28,3,8,4.0,0,4,2,1,0,4,0.0,1.0,2.5,4
17578,179158,2,0,12,0.0,0,5,4,2,5,0,1.0,0.0,3.0,5
17579,22205,41,5,14,13.0,0,5,4,2,3,2,0.6,0.4,3.0,5
17580,92183,2,2,17,4.0,0,8,8,7,3,5,0.375,0.625,4.5,8
17581,132970,2,4,14,30.0,0,2,2,2,0,2,0.0,1.0,1.5,2
17582,66762,5,2,16,5.0,0,1,1,1,0,1,0.0,1.0,1.0,1
17583,127503,1,1,13,,1,17,12,9,0,17,0.0,1.0,9.0,17
17584,134273,27,2,17,11.0,0,5,5,3,3,2,0.6,0.4,3.0,5
17586,16024,13,1,15,30.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17587,201446,23,2,22,7.0,0,2,1,1,2,0,1.0,0.0,1.5,2
17588,179192,69,6,8,4.0,0,3,3,3,3,0,1.0,0.0,2.0,3
17591,189870,8,6,6,7.0,0,23,16,8,18,5,0.782608695652174,0.21739130434782608,12.0,23
17592,51228,8,6,13,14.0,0,10,9,7,7,3,0.7,0.3,5.5,10
17593,166548,19,0,17,7.0,0,18,16,9,18,0,1.0,0.0,9.5,18
17594,199805,8,3,20,3.0,0,7,6,6,3,4,0.42857142857142855,0.5714285714285714,4.0,7
17595,29308,5,5,13,6.0,0,9,8,8,7,2,0.7777777777777778,0.2222222222222222,5.0,9
17596,178188,10,1,8,15.0,0,21,16,11,7,14,0.3333333333333333,0.6666666666666666,11.0,21
17597,75346,28,6,15,7.0,0,22,15,9,18,4,0.8181818181818182,0.18181818181818182,11.5,22
17598,11027,3,2,13,7.0,0,4,4,3,2,2,0.5,0.5,2.5,4
17599,90219,6,1,11,15.0,0,6,5,4,2,4,0.3333333333333333,0.6666666666666666,3.5,6
17600,101746,17,1,23,0.0,0,5,3,2,3,2,0.6,0.4,3.0,5
17601,100614,1,6,19,,1,4,4,4,0,4,0.0,1.0,2.5,4
17602,141115,13,4,9,3.0,0,10,7,5,2,8,0.2,0.8,5.5,10
17603,13152,5,2,16,16.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17604,16837,10,1,12,16.0,0,27,15,8,18,9,0.6666666666666666,0.3333333333333333,14.0,27
17605,99942,19,5,9,4.0,0,5,5,5,4,1,0.8,0.2,3.0,5
17606,155766,6,3,20,4.0,0,16,7,6,8,8,0.5,0.5,8.5,16
17607,128912,8,3,13,17.0,0,3,1,1,0,3,0.0,1.0,2.0,3
17608,164465,3,5,10,3.0,0,21,10,6,4,17,0.19047619047619047,0.8095238095238095,11.0,21
17609,110727,17,4,6,6.0,0,4,4,3,4,0,1.0,0.0,2.5,4
17611,116698,85,1,13,5.0,0,22,14,8,20,2,0.9090909090909091,0.09090909090909091,11.5,22
17612,108794,7,2,18,0.0,0,5,5,3,2,3,0.4,0.6,3.0,5
17614,166360,3,1,8,12.0,0,26,21,9,7,19,0.2692307692307692,0.7307692307692307,13.5,26
17615,11001,4,4,19,6.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17616,20047,15,4,20,17.0,0,12,9,7,8,4,0.6666666666666666,0.3333333333333333,6.5,12
17617,36481,26,5,7,2.0,0,3,3,2,3,0,1.0,0.0,2.0,3
17619,36299,10,3,17,12.0,0,5,4,3,5,0,1.0,0.0,3.0,5
17620,192953,3,5,16,5.0,0,17,13,7,10,7,0.5882352941176471,0.4117647058823529,9.0,17
17621,5346,13,1,0,9.0,0,14,9,6,5,9,0.35714285714285715,0.6428571428571429,7.5,14
17622,198502,40,2,15,8.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17623,160409,4,3,9,5.0,0,5,5,4,5,0,1.0,0.0,3.0,5
17624,62710,1,1,18,,1,17,11,6,0,17,0.0,1.0,9.0,17
17625,130914,45,1,15,13.0,0,3,3,3,0,3,0.0,1.0,2.0,3
17626,95624,5,1,14,14.0,0,9,6,5,5,4,0.5555555555555556,0.4444444444444444,5.0,9
17627,150684,4,6,21,30.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
17628,119146,20,1,14,0.0,0,14,11,7,14,0,1.0,0.0,7.5,14
17629,127870,2,2,16,7.0,0,10,8,7,3,7,0.3,0.7,5.5,10
17630,13701,48,6,11,3.0,0,27,17,9,27,0,1.0,0.0,14.0,27
17631,191853,9,3,19,2.0,0,6,3,1,6,0,1.0,0.0,3.5,6
17632,180895,1,1,19,,1,21,13,8,0,21,0.0,1.0,11.0,21
17633,5473,4,0,17,5.0,0,8,6,5,1,7,0.125,0.875,4.5,8
17634,48897,2,0,14,3.0,0,10,7,4,2,8,0.2,0.8,5.5,10
17635,53545,6,1,12,22.0,0,19,11,6,5,14,0.2631578947368421,0.7368421052631579,10.0,19
17636,156521,2,4,19,6.0,0,33,22,10,6,27,0.18181818181818182,0.8181818181818182,17.0,33
17638,57130,85,0,9,1.0,0,10,10,8,5,5,0.5,0.5,5.5,10
17639,203540,5,3,10,5.0,0,9,9,5,3,6,0.3333333333333333,0.6666666666666666,5.0,9
17640,173520,7,3,11,3.0,0,5,5,3,3,2,0.6,0.4,3.0,5
17641,52048,2,5,11,4.0,0,10,8,4,5,5,0.5,0.5,5.5,10
17642,43643,7,2,16,18.0,0,12,8,6,3,9,0.25,0.75,6.5,12
17643,98464,1,1,13,,1,5,5,4,0,5,0.0,1.0,3.0,5
17644,8089,11,6,15,2.0,0,4,3,2,3,1,0.75,0.25,2.5,4
17645,189089,8,0,17,30.0,0,5,5,5,5,0,1.0,0.0,3.0,5
17646,191283,3,2,21,19.0,0,4,4,4,1,3,0.25,0.75,2.5,4
17647,166255,13,3,18,5.0,0,21,13,8,11,10,0.5238095238095238,0.47619047619047616,11.0,21
17648,64771,9,6,14,15.0,0,2,2,1,1,1,0.5,0.5,1.5,2
17649,126921,2,0,17,30.0,0,10,4,3,2,8,0.2,0.8,5.5,10
17650,102019,8,2,13,6.0,0,6,5,5,3,3,0.5,0.5,3.5,6
17651,143283,6,1,19,30.0,0,20,9,6,8,12,0.4,0.6,10.5,20
17652,11547,35,2,6,5.0,0,3,2,2,3,0,1.0,0.0,2.0,3
17653,174649,2,3,18,30.0,0,6,5,4,1,5,0.16666666666666666,0.8333333333333334,3.5,6
17654,112609,39,6,12,7.0,0,18,15,8,10,8,0.5555555555555556,0.4444444444444444,9.5,18
17655,82356,57,1,12,6.0,0,7,6,5,5,2,0.7142857142857143,0.2857142857142857,4.0,7
17656,101579,16,6,14,5.0,0,8,8,6,6,2,0.75,0.25,4.5,8
17657,114563,19,5,21,7.0,0,11,6,4,7,4,0.6363636363636364,0.36363636363636365,6.0,11
17658,145213,31,4,17,4.0,0,12,6,4,9,3,0.75,0.25,6.5,12
17659,39357,4,2,15,4.0,0,8,4,4,4,4,0.5,0.5,4.5,8
17660,164360,10,2,0,27.0,0,2,2,2,1,1,0.5,0.5,1.5,2
17661,96716,18,5,18,6.0,0,13,11,6,11,2,0.8461538461538461,0.15384615384615385,7.0,13
17662,91604,8,2,0,10.0,0,9,8,6,4,5,0.4444444444444444,0.5555555555555556,5.0,9
17663,198709,71,2,19,3.0,0,7,5,4,3,4,0.42857142857142855,0.5714285714285714,4.0,7
17664,6956,36,2,10,5.0,0,4,4,4,4,0,1.0,0.0,2.5,4
17665,104773,14,4,18,15.0,0,10,8,5,10,0,1.0,0.0,5.5,10
17666,58566,18,2,10,7.0,0,3,1,1,3,0,1.0,0.0,2.0,3
17667,103372,13,6,15,8.0,0,6,5,3,6,0,1.0,0.0,3.5,6
17668,103771,7,5,12,8.0,0,10,7,5,3,7,0.3,0.7,5.5,10
17669,126126,16,3,18,12.0,0,15,12,8,11,4,0.7333333333333333,0.26666666666666666,8.0,15
17670,167367,16,4,10,3.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17671,56604,31,6,10,4.0,0,3,3,1,3,0,1.0,0.0,2.0,3
17672,103120,23,6,13,5.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17673,93068,52,5,13,7.0,0,7,4,2,7,0,1.0,0.0,4.0,7
17674,183670,1,3,10,,1,11,11,9,0,11,0.0,1.0,6.0,11
17675,127676,5,0,11,6.0,0,20,11,5,11,9,0.55,0.45,10.5,20
17676,149529,10,5,14,11.0,0,8,4,4,4,4,0.5,0.5,4.5,8
17677,108047,49,5,14,4.0,0,10,7,5,8,2,0.8,0.2,5.5,10
17678,4597,14,5,19,30.0,0,5,4,3,1,4,0.2,0.8,3.0,5
17679,82498,9,5,9,26.0,0,10,7,6,6,4,0.6,0.4,5.5,10
17680,119377,4,6,9,6.0,0,12,12,4,7,5,0.5833333333333334,0.4166666666666667,6.5,12
17681,146306,25,0,16,6.0,0,10,7,6,6,4,0.6,0.4,5.5,10
17682,170404,13,1,13,7.0,0,6,6,5,5,1,0.8333333333333334,0.16666666666666666,3.5,6
17684,183780,10,6,16,3.0,0,6,5,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
17685,126998,12,1,7,10.0,0,6,5,4,3,3,0.5,0.5,3.5,6
17686,110390,12,6,12,19.0,0,9,6,4,8,1,0.8888888888888888,0.1111111111111111,5.0,9
17687,69905,3,5,8,3.0,0,6,6,4,6,0,1.0,0.0,3.5,6
17688,174407,2,6,16,5.0,0,15,13,9,3,12,0.2,0.8,8.0,15
17689,53792,16,2,9,15.0,0,4,2,1,1,3,0.25,0.75,2.5,4
17690,82715,26,2,19,6.0,0,6,4,2,5,1,0.8333333333333334,0.16666666666666666,3.5,6
17691,73667,16,4,10,3.0,0,8,7,5,6,2,0.75,0.25,4.5,8
17692,60839,12,1,10,5.0,0,1,1,1,0,1,0.0,1.0,1.0,1
17693,39324,3,6,16,30.0,0,1,1,1,0,1,0.0,1.0,1.0,1
17694,151606,20,1,15,3.0,0,5,4,3,5,0,1.0,0.0,3.0,5
17695,149069,1,1,15,,1,9,9,6,0,9,0.0,1.0,5.0,9
17696,8421,5,6,11,30.0,0,1,1,1,1,0,1.0,0.0,1.0,1
17697,165094,15,5,16,6.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17698,27754,13,5,10,15.0,0,18,12,7,14,4,0.7777777777777778,0.2222222222222222,9.5,18
17699,112937,13,5,16,7.0,0,5,5,2,5,0,1.0,0.0,3.0,5
17700,108389,15,5,7,6.0,0,5,5,4,1,4,0.2,0.8,3.0,5
17701,70964,12,1,10,1.0,0,6,4,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
17702,86271,11,4,19,14.0,0,5,4,4,5,0,1.0,0.0,3.0,5
17703,110263,5,3,18,7.0,0,14,10,6,5,9,0.35714285714285715,0.6428571428571429,7.5,14
17704,26615,6,0,11,8.0,0,13,10,9,10,3,0.7692307692307693,0.23076923076923078,7.0,13
17705,69387,19,2,23,6.0,0,6,5,4,3,3,0.5,0.5,3.5,6
17706,186597,1,1,13,,1,8,8,5,0,8,0.0,1.0,4.5,8
17707,20498,24,1,23,7.0,0,10,7,5,10,0,1.0,0.0,5.5,10
17708,133348,2,6,16,14.0,0,12,9,6,0,12,0.0,1.0,6.5,12
17710,568,9,6,21,12.0,0,15,6,4,7,8,0.4666666666666667,0.5333333333333333,8.0,15
17711,179488,12,1,15,2.0,0,16,12,7,8,8,0.5,0.5,8.5,16
17712,183569,12,4,9,10.0,0,20,14,8,16,4,0.8,0.2,10.5,20
17714,635,6,5,12,10.0,0,5,4,2,3,2,0.6,0.4,3.0,5
17715,184200,12,2,10,10.0,0,9,8,8,7,2,0.7777777777777778,0.2222222222222222,5.0,9
17716,76707,4,2,9,18.0,0,11,9,6,5,6,0.45454545454545453,0.5454545454545454,6.0,11
17717,188031,1,1,20,,1,1,1,1,0,1,0.0,1.0,1.0,1
17718,62830,2,3,19,30.0,0,2,2,2,0,2,0.0,1.0,1.5,2
17719,29928,26,3,7,3.0,0,1,1,1,1,0,1.0,0.0,1.0,1
17720,105739,48,0,11,1.0,0,7,6,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
17721,61495,40,1,18,2.0,0,12,10,7,6,6,0.5,0.5,6.5,12
17722,204317,1,0,8,,1,3,2,2,0,3,0.0,1.0,2.0,3
17723,83833,12,6,23,0.0,0,8,8,5,7,1,0.875,0.125,4.5,8
17724,202373,5,1,21,7.0,0,10,4,3,3,7,0.3,0.7,5.5,10
17725,61100,2,3,21,30.0,0,6,4,2,0,6,0.0,1.0,3.5,6
17726,91771,81,0,9,4.0,0,13,10,6,11,2,0.8461538461538461,0.15384615384615385,7.0,13
17727,190870,6,0,12,2.0,0,5,3,2,1,4,0.2,0.8,3.0,5
17728,4703,17,0,10,4.0,0,19,16,10,10,9,0.5263157894736842,0.47368421052631576,10.0,19
17729,83915,11,5,16,8.0,0,4,4,3,4,0,1.0,0.0,2.5,4
17730,48321,7,3,12,6.0,0,8,7,3,8,0,1.0,0.0,4.5,8
17731,140299,4,2,8,8.0,0,17,12,6,10,7,0.5882352941176471,0.4117647058823529,9.0,17
17732,51443,17,0,14,30.0,0,7,7,6,3,4,0.42857142857142855,0.5714285714285714,4.0,7
17733,182009,1,0,15,,1,4,4,3,0,4,0.0,1.0,2.5,4
17734,185999,3,0,10,23.0,0,8,6,5,4,4,0.5,0.5,4.5,8
17735,55670,8,1,19,11.0,0,15,11,7,11,4,0.7333333333333333,0.26666666666666666,8.0,15
17736,163314,5,6,10,30.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17737,115457,6,1,9,3.0,0,14,7,5,3,11,0.21428571428571427,0.7857142857142857,7.5,14
17738,198363,24,5,18,12.0,0,18,15,7,12,6,0.6666666666666666,0.3333333333333333,9.5,18
17739,142576,4,2,13,30.0,0,4,4,3,1,3,0.25,0.75,2.5,4
17740,172522,6,6,17,30.0,0,14,7,3,10,4,0.7142857142857143,0.2857142857142857,7.5,14
17742,56472,7,6,0,18.0,0,11,11,7,6,5,0.5454545454545454,0.45454545454545453,6.0,11
17743,175344,3,2,13,21.0,0,15,13,9,3,12,0.2,0.8,8.0,15
17744,147018,4,6,20,6.0,0,13,10,7,6,7,0.46153846153846156,0.5384615384615384,7.0,13
17745,34000,3,2,13,2.0,0,7,4,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
17746,197022,26,2,14,4.0,0,4,4,3,3,1,0.75,0.25,2.5,4
17747,134907,25,4,8,11.0,0,9,7,6,8,1,0.8888888888888888,0.1111111111111111,5.0,9
17748,151995,3,2,16,16.0,0,13,10,7,7,6,0.5384615384615384,0.46153846153846156,7.0,13
17749,123035,1,0,12,,1,13,9,8,0,13,0.0,1.0,7.0,13
17750,161663,38,2,8,11.0,0,1,1,1,1,0,1.0,0.0,1.0,1
17753,110608,13,2,10,19.0,0,14,9,7,11,3,0.7857142857142857,0.21428571428571427,7.5,14
17754,27896,6,3,18,5.0,0,14,12,7,5,9,0.35714285714285715,0.6428571428571429,7.5,14
17755,174464,3,5,15,30.0,0,3,2,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17756,121943,32,1,8,4.0,0,18,13,7,13,5,0.7222222222222222,0.2777777777777778,9.5,18
17757,79520,99,0,16,0.0,0,7,6,5,2,5,0.2857142857142857,0.7142857142857143,4.0,7
17758,145385,21,2,15,0.0,0,16,11,7,14,2,0.875,0.125,8.5,16
17759,42467,3,1,11,2.0,0,12,9,6,4,8,0.3333333333333333,0.6666666666666666,6.5,12
17760,81952,22,1,13,23.0,0,6,6,4,4,2,0.6666666666666666,0.3333333333333333,3.5,6
17761,170591,28,5,11,3.0,0,3,3,3,3,0,1.0,0.0,2.0,3
17762,179294,1,0,8,,1,16,9,5,0,16,0.0,1.0,8.5,16
17763,83415,16,1,9,4.0,0,12,9,5,7,5,0.5833333333333334,0.4166666666666667,6.5,12
17764,3562,7,3,17,22.0,0,1,1,1,1,0,1.0,0.0,1.0,1
17765,29995,9,0,8,5.0,0,7,7,5,4,3,0.5714285714285714,0.42857142857142855,4.0,7
17766,194567,98,1,8,5.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17767,28056,7,3,11,8.0,0,23,13,9,8,15,0.34782608695652173,0.6521739130434783,12.0,23
17768,88109,21,1,23,16.0,0,3,3,2,3,0,1.0,0.0,2.0,3
17769,132099,24,5,17,12.0,0,4,3,2,4,0,1.0,0.0,2.5,4
17770,80369,15,4,10,3.0,0,19,8,6,19,0,1.0,0.0,10.0,19
17771,72201,7,1,15,23.0,0,15,12,9,4,11,0.26666666666666666,0.7333333333333333,8.0,15
17772,1683,79,3,8,3.0,0,12,7,4,7,5,0.5833333333333334,0.4166666666666667,6.5,12
17773,16408,6,0,14,15.0,0,10,5,3,3,7,0.3,0.7,5.5,10
17774,62654,8,6,13,5.0,0,9,6,3,9,0,1.0,0.0,5.0,9
17775,191106,35,0,16,7.0,0,8,8,6,6,2,0.75,0.25,4.5,8
17776,49271,7,6,11,3.0,0,8,7,5,7,1,0.875,0.125,4.5,8
17777,132888,3,6,13,30.0,0,4,4,2,1,3,0.25,0.75,2.5,4
17778,7608,2,2,8,1.0,0,9,5,5,1,8,0.1111111111111111,0.8888888888888888,5.0,9
17780,26428,10,0,18,7.0,0,5,5,3,3,2,0.6,0.4,3.0,5
17782,99917,3,4,11,0.0,0,7,7,6,7,0,1.0,0.0,4.0,7
17783,4966,11,6,19,6.0,0,7,6,4,7,0,1.0,0.0,4.0,7
17784,7151,38,5,17,20.0,0,7,6,6,7,0,1.0,0.0,4.0,7
17785,105539,16,1,13,10.0,0,8,6,5,4,4,0.5,0.5,4.5,8
17786,35219,1,2,9,,1,4,4,3,0,4,0.0,1.0,2.5,4
17787,105375,53,0,19,4.0,0,8,7,4,8,0,1.0,0.0,4.5,8
17788,51760,22,3,8,4.0,0,8,8,5,6,2,0.75,0.25,4.5,8
17789,54543,56,0,20,2.0,0,4,4,3,2,2,0.5,0.5,2.5,4
17790,62443,4,5,9,2.0,0,13,6,6,9,4,0.6923076923076923,0.3076923076923077,7.0,13
17791,100835,8,0,9,8.0,0,17,11,5,10,7,0.5882352941176471,0.4117647058823529,9.0,17
17792,183036,36,0,13,2.0,0,4,3,3,4,0,1.0,0.0,2.5,4
17793,154412,19,6,10,13.0,0,7,7,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
17794,118034,37,4,13,1.0,0,3,2,1,3,0,1.0,0.0,2.0,3
17796,106485,27,2,12,7.0,0,6,5,5,3,3,0.5,0.5,3.5,6
17797,116829,1,2,8,,1,1,1,1,0,1,0.0,1.0,1.0,1
17798,103671,51,5,12,5.0,0,3,2,1,1,2,0.3333333333333333,0.6666666666666666,2.0,3
17799,36882,2,3,14,8.0,0,1,1,1,1,0,1.0,0.0,1.0,1
17800,1976,9,3,18,4.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
17801,96048,36,3,18,2.0,0,14,9,5,14,0,1.0,0.0,7.5,14
17802,123601,13,6,17,0.0,0,2,2,2,0,2,0.0,1.0,1.5,2
17803,20563,13,3,9,14.0,0,23,10,7,14,9,0.6086956521739131,0.391304347826087,12.0,23
17804,152058,4,1,13,9.0,0,12,10,5,6,6,0.5,0.5,6.5,12
17805,75079,3,4,12,7.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
17806,6163,16,1,17,10.0,0,15,11,8,10,5,0.6666666666666666,0.3333333333333333,8.0,15
17807,186568,1,6,11,,1,9,7,5,0,9,0.0,1.0,5.0,9
17808,170007,48,3,13,2.0,0,14,9,8,8,6,0.5714285714285714,0.42857142857142855,7.5,14
17809,166346,9,5,12,8.0,0,6,2,1,6,0,1.0,0.0,3.5,6
17810,97917,13,2,17,30.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17811,31156,45,3,15,3.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
17813,48023,61,5,9,0.0,0,26,13,7,24,2,0.9230769230769231,0.07692307692307693,13.5,26
17814,114695,5,5,7,4.0,0,5,4,2,3,2,0.6,0.4,3.0,5
17815,165075,23,1,0,13.0,0,10,10,5,6,4,0.6,0.4,5.5,10
17816,81183,30,4,11,6.0,0,6,3,3,2,4,0.3333333333333333,0.6666666666666666,3.5,6
17817,100865,8,5,9,7.0,0,11,8,6,9,2,0.8181818181818182,0.18181818181818182,6.0,11
17818,35689,43,0,16,5.0,0,11,9,4,11,0,1.0,0.0,6.0,11
17819,138900,28,3,9,6.0,0,17,11,7,10,7,0.5882352941176471,0.4117647058823529,9.0,17
17820,181476,11,4,9,10.0,0,4,3,3,4,0,1.0,0.0,2.5,4
17821,187445,16,0,17,7.0,0,6,6,4,3,3,0.5,0.5,3.5,6
17822,36585,19,2,23,4.0,0,18,15,8,15,3,0.8333333333333334,0.16666666666666666,9.5,18
17823,2462,23,4,15,9.0,0,32,24,12,28,4,0.875,0.125,16.5,32
17824,170821,33,3,21,9.0,0,9,8,5,7,2,0.7777777777777778,0.2222222222222222,5.0,9
17825,26559,17,1,17,20.0,0,16,12,7,13,3,0.8125,0.1875,8.5,16
17826,37818,16,0,16,8.0,0,10,6,3,8,2,0.8,0.2,5.5,10
17827,197029,12,4,9,23.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17828,120055,11,1,10,6.0,0,6,5,4,4,2,0.6666666666666666,0.3333333333333333,3.5,6
17830,69671,67,4,1,6.0,0,7,6,4,3,4,0.42857142857142855,0.5714285714285714,4.0,7
17831,150028,16,1,16,9.0,0,14,12,8,11,3,0.7857142857142857,0.21428571428571427,7.5,14
17832,95684,6,4,12,1.0,0,2,2,2,0,2,0.0,1.0,1.5,2
17833,124144,42,3,10,7.0,0,8,8,6,7,1,0.875,0.125,4.5,8
17834,106086,50,3,17,1.0,0,6,5,4,6,0,1.0,0.0,3.5,6
17835,51780,2,3,16,1.0,0,1,1,1,0,1,0.0,1.0,1.0,1
17836,46320,47,6,15,1.0,0,1,1,1,0,1,0.0,1.0,1.0,1
17837,182642,84,2,3,2.0,0,10,8,6,10,0,1.0,0.0,5.5,10
17838,25870,26,0,16,7.0,0,2,2,2,2,0,1.0,0.0,1.5,2
17839,94695,6,0,13,7.0,0,2,1,1,0,2,0.0,1.0,1.5,2
17840,89274,3,2,10,23.0,0,7,5,2,5,2,0.7142857142857143,0.2857142857142857,4.0,7
17841,7917,8,0,12,5.0,0,9,6,4,4,5,0.4444444444444444,0.5555555555555556,5.0,9
17842,32126,7,5,16,5.0,0,11,9,5,6,5,0.5454545454545454,0.45454545454545453,6.0,11
17843,145724,15,2,6,10.0,0,22,14,9,18,4,0.8181818181818182,0.18181818181818182,11.5,22
17844,1240,19,6,15,7.0,0,12,7,3,11,1,0.9166666666666666,0.08333333333333333,6.5,12
17845,101040,1,1,11,,1,2,2,2,0,2,0.0,1.0,1.5,2
17846,193919,22,6,13,3.0,0,8,6,3,8,0,1.0,0.0,4.5,8
17847,101903,6,0,13,13.0,0,4,4,4,3,1,0.75,0.25,2.5,4
17848,193980,29,5,1,8.0,0,19,15,8,15,4,0.7894736842105263,0.21052631578947367,10.0,19
17849,179598,34,2,16,3.0,0,6,6,4,3,3,0.5,0.5,3.5,6
17850,190953,4,3,10,8.0,0,5,4,4,4,1,0.8,0.2,3.0,5
17851,96117,5,2,13,7.0,0,7,6,3,3,4,0.42857142857142855,0.5714285714285714,4.0,7
17852,169586,92,1,11,0.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
17854,40783,17,6,9,7.0,0,12,9,7,10,2,0.8333333333333334,0.16666666666666666,6.5,12
17855,165654,5,3,16,10.0,0,10,8,4,6,4,0.6,0.4,5.5,10
17856,189632,7,3,15,30.0,0,13,9,7,9,4,0.6923076923076923,0.3076923076923077,7.0,13
17857,147672,17,0,19,2.0,0,9,6,3,3,6,0.3333333333333333,0.6666666666666666,5.0,9
17858,200634,6,0,11,7.0,0,2,2,1,2,0,1.0,0.0,1.5,2
17859,202002,21,2,8,9.0,0,5,5,4,5,0,1.0,0.0,3.0,5
17860,118612,3,5,8,4.0,0,17,13,9,6,11,0.35294117647058826,0.6470588235294118,9.0,17
17861,175112,8,5,13,7.0,0,9,6,4,4,5,0.4444444444444444,0.5555555555555556,5.0,9
17862,15899,11,5,14,15.0,0,18,14,7,11,7,0.6111111111111112,0.3888888888888889,9.5,18
17863,55198,8,4,20,2.0,0,9,8,7,1,8,0.1111111111111111,0.8888888888888888,5.0,9
17864,59036,7,0,11,5.0,0,2,2,2,1,1,0.5,0.5,1.5,2
17865,205102,2,6,14,30.0,0,11,10,6,3,8,0.2727272727272727,0.7272727272727273,6.0,11
17866,28492,4,5,11,13.0,0,38,25,12,13,25,0.34210526315789475,0.6578947368421053,19.5,38
17867,82615,1,0,19,,1,7,2,1,0,7,0.0,1.0,4.0,7
17868,143356,4,3,22,14.0,0,8,8,6,6,2,0.75,0.25,4.5,8
17869,193453,7,2,7,30.0,0,18,16,10,10,8,0.5555555555555556,0.4444444444444444,9.5,18
17870,30849,6,1,15,3.0,0,6,6,4,0,6,0.0,1.0,3.5,6
17871,104903,2,4,18,21.0,0,12,10,7,1,11,0.08333333333333333,0.9166666666666666,6.5,12
17872,148345,32,1,13,4.0,0,4,3,2,3,1,0.75,0.25,2.5,4
17873,46097,24,5,15,14.0,0,21,19,12,12,9,0.5714285714285714,0.42857142857142855,11.0,21
17874,9077,1,4,16,,1,4,2,2,0,4,0.0,1.0,2.5,4
17875,205151,3,6,15,4.0,0,7,7,5,5,2,0.7142857142857143,0.2857142857142857,4.0,7
17876,125424,62,4,13,3.0,0,23,11,7,15,8,0.6521739130434783,0.34782608695652173,12.0,23
